report_date,cert,total_assets,borrowings
2023-03-31,9439.0,4.0,-17.0
2023-03-31,10505.0,36.0,0.0
2023-03-31,3985.0,18.0,0.0
2023-03-31,29548.0,39.0,0.0
2023-03-31,18714.0,32714.0,0.0
2023-03-31,13784.0,41.0,8.0
2023-03-31,15326.0,23.0,0.0
2023-03-31,8405.0,2787.0,-602.0
2023-03-31,17658.0,1376.0,0.0
2023-03-31,17767.0,106.0,0.0
2023-03-31,1125.0,193.0,-12.0
2023-03-31,16160.0,596.0,-3551.0
2023-03-31,15270.0,895.0,0.0
2023-03-31,6728.0,83.0,0.0
2023-03-31,10674.0,255.0,0.0
2023-03-31,1744.0,37.0,-68.0
2023-03-31,30492.0,13.0,0.0
2023-03-31,11113.0,131.0,0.0
2023-03-31,1745.0,147.0,-31.0
2023-03-31,19440.0,9.0,0.0
2023-03-31,13600.0,10.0,0.0
2023-03-31,5076.0,2.0,0.0
2023-03-31,6947.0,1859.0,0.0
2023-03-31,24897.0,991.0,0.0
2023-03-31,8822.0,45.0,0.0
2023-03-31,52.0,50.0,0.0
2023-03-31,16161.0,45.0,-37.0
2023-03-31,26358.0,130.0,0.0
2023-03-31,9437.0,258.0,0.0
2023-03-31,14778.0,5680.0,-104.0
2023-03-31,4132.0,280.0,0.0
2023-03-31,28453.0,462.0,0.0
2023-03-31,2448.0,50.0,0.0
2023-03-31,13703.0,93.0,0.0
2023-03-31,10984.0,48.0,0.0
2023-03-31,13902.0,3.0,0.0
2023-03-31,14331.0,42.0,0.0
2023-03-31,29571.0,25.0,0.0
2023-03-31,11777.0,99.0,0.0
2023-03-31,15519.0,133.0,0.0
2023-03-31,4134.0,10.0,0.0
2023-03-31,18019.0,32.0,0.0
2023-03-31,21163.0,14.0,0.0
2023-03-31,22460.0,10.0,3.0
2023-03-31,10497.0,110.0,0.0
2023-03-31,15990.0,124.0,9.0
2023-03-31,3814.0,87.0,0.0
2023-03-31,26363.0,169.0,0.0
2023-03-31,14134.0,291.0,238.0
2023-03-31,23086.0,529.0,0.0
2023-03-31,9947.0,5.0,0.0
2023-03-31,4236.0,163.0,0.0
2023-03-31,18089.0,9.0,-3.0
2023-03-31,9064.0,331.0,-1.0
2023-03-31,19540.0,98.0,-54.0
2023-03-31,26403.0,866.0,125.0
2023-03-31,30530.0,344.0,2.0
2023-03-31,15970.0,560.0,-1.0
2023-03-31,18930.0,150.0,0.0
2023-03-31,10471.0,71.0,10.0
2023-03-31,18118.0,177.0,-29.0
2023-03-31,16958.0,4871.0,2.0
2023-03-31,11557.0,35.0,-286.0
2023-03-31,14136.0,45.0,-43.0
2023-03-31,3818.0,6.0,-18.0
2023-03-31,4539.0,164.0,0.0
2023-03-31,30544.0,184.0,-115.0
2023-03-31,26847.0,76.0,0.0
2023-03-31,29379.0,2.0,0.0
2023-03-31,18677.0,30.0,0.0
2023-03-31,26392.0,0.0,0.0
2023-03-31,11175.0,4.0,0.0
2023-03-31,29384.0,88.0,0.0
2023-03-31,2154.0,5.0,0.0
2023-03-31,13305.0,308.0,0.0
2023-03-31,3018.0,7.0,0.0
2023-03-31,15738.0,5.0,0.0
2023-03-31,26499.0,349.0,0.0
2023-03-31,3614.0,168.0,0.0
2023-03-31,7123.0,43.0,11.0
2023-03-31,2850.0,179.0,0.0
2023-03-31,16288.0,188.0,0.0
2023-03-31,23886.0,883.0,0.0
2023-03-31,23041.0,137.0,-153.0
2023-03-31,3615.0,8.0,0.0
2023-03-31,8848.0,4.0,0.0
2023-03-31,8035.0,346.0,0.0
2023-03-31,21635.0,1.0,0.0
2023-03-31,14036.0,382.0,1.0
2023-03-31,4160.0,578.0,-290.0
2023-03-31,1098.0,39.0,0.0
2023-03-31,16635.0,285.0,0.0
2023-03-31,4161.0,51.0,0.0
2023-03-31,28513.0,1104.0,0.0
2023-03-31,4190.0,432.0,0.0
2023-03-31,16282.0,1.0,0.0
2023-03-31,5116.0,132.0,0.0
2023-03-31,5595.0,25.0,10.0
2023-03-31,18200.0,1398.0,0.0
2023-03-31,5117.0,23.0,-2.0
2023-03-31,8728.0,29923.0,2.0
2023-03-31,9326.0,60.0,0.0
2023-03-31,9288.0,2097.0,0.0
2023-03-31,9388.0,44.0,0.0
2023-03-31,13748.0,229.0,0.0
2023-03-31,4193.0,204.0,2.0
2023-03-31,9137.0,264.0,-52.0
2023-03-31,28530.0,992.0,-234.0
2023-03-31,5123.0,707.0,0.0
2023-03-31,1028.0,62.0,-22.0
2023-03-31,4049.0,69.0,0.0
2023-03-31,23627.0,3937.0,1.0
2023-03-31,10672.0,23.0,0.0
2023-03-31,12121.0,29.0,0.0
2023-03-31,15489.0,408.0,0.0
2023-03-31,258.0,4502.0,0.0
2023-03-31,29476.0,32.0,0.0
2023-03-31,16934.0,9.0,0.0
2023-03-31,10885.0,3.0,0.0
2023-03-31,29488.0,3458.0,0.0
2023-03-31,4318.0,10.0,0.0
2023-03-31,4199.0,41.0,0.0
2023-03-31,18374.0,447.0,0.0
2023-03-31,1730.0,14.0,0.0
2023-03-31,4042.0,1667.0,0.0
2023-03-31,28555.0,118.0,6.0
2023-03-31,19977.0,48694.0,0.0
2023-03-31,6100.0,159.0,0.0
2023-03-31,15762.0,1.0,0.0
2023-03-31,29510.0,1213.0,0.0
2023-03-31,11324.0,10.0,0.0
2023-03-31,4319.0,129.0,-158.0
2023-03-31,8067.0,9.0,0.0
2023-03-31,30618.0,1.0,0.0
2023-03-31,1622.0,18.0,0.0
2023-03-31,7151.0,950.0,0.0
2023-03-31,3219.0,1134.0,0.0
2023-03-31,3217.0,54.0,0.0
2023-03-31,8397.0,2.0,0.0
2023-03-31,13416.0,21.0,0.0
2023-03-31,1014.0,721.0,0.0
2023-03-31,1468.0,64.0,15.0
2023-03-31,18059.0,551.0,0.0
2023-03-31,29535.0,19.0,0.0
2023-03-31,1296.0,53.0,0.0
2023-03-31,5999.0,11.0,0.0
2023-03-31,902.0,89.0,0.0
2023-03-31,15323.0,406.0,0.0
2023-03-31,11722.0,221.0,0.0
2023-03-31,4016.0,2613.0,-70.0
2023-03-31,26397.0,169.0,0.0
2023-03-31,8647.0,29.0,0.0
2023-03-31,12874.0,1171.0,0.0
2023-03-31,15465.0,337.0,0.0
2023-03-31,4208.0,111.0,-259.0
2023-03-31,3226.0,1820.0,56.0
2023-03-31,4209.0,94.0,0.0
2023-03-31,3225.0,198.0,0.0
2023-03-31,8821.0,181.0,0.0
2023-03-31,30401.0,1814.0,0.0
2023-03-31,16547.0,56.0,0.0
2023-03-31,88.0,307.0,-26.0
2023-03-31,22020.0,259.0,0.0
2023-03-31,3228.0,447.0,0.0
2023-03-31,22271.0,58.0,0.0
2023-03-31,15763.0,38.0,0.0
2023-03-31,1617.0,3648.0,-335.0
2023-03-31,26516.0,82.0,0.0
2023-03-31,275.0,115.0,0.0
2023-03-31,30422.0,245.0,-105.0
2023-03-31,26536.0,315.0,0.0
2023-03-31,15092.0,30.0,0.0
2023-03-31,7659.0,501.0,-4.0
2023-03-31,12266.0,100.0,0.0
2023-03-31,11300.0,5.0,0.0
2023-03-31,30434.0,19.0,0.0
2023-03-31,9812.0,21.0,0.0
2023-03-31,872.0,15.0,0.0
2023-03-31,14158.0,696.0,0.0
2023-03-31,26522.0,589.0,0.0
2023-03-31,3230.0,980.0,-32.0
2023-03-31,3826.0,23.0,0.0
2023-03-31,22964.0,175.0,47.0
2023-03-31,15729.0,28.0,6.0
2023-03-31,15249.0,30.0,0.0
2023-03-31,27043.0,137.0,0.0
2023-03-31,28614.0,5.0,0.0
2023-03-31,21721.0,13.0,0.0
2023-03-31,14662.0,178.0,0.0
2023-03-31,10987.0,13.0,0.0
2023-03-31,11706.0,24.0,0.0
2023-03-31,31361.0,79.0,0.0
2023-03-31,5107.0,23.0,-233.0
2023-03-31,24353.0,324.0,0.0
2023-03-31,17743.0,1543.0,0.0
2023-03-31,26483.0,2555.0,0.0
2023-03-31,4214.0,54175.0,242.0
2023-03-31,29646.0,47.0,0.0
2023-03-31,21573.0,2412.0,0.0
2023-03-31,18569.0,932.0,0.0
2023-03-31,9751.0,1237.0,0.0
2023-03-31,13813.0,22.0,0.0
2023-03-31,11729.0,1491.0,0.0
2023-03-31,3067.0,346.0,-31.0
2023-03-31,15987.0,332.0,0.0
2023-03-31,18841.0,308.0,0.0
2023-03-31,5529.0,1208.0,-59.0
2023-03-31,713.0,4488.0,0.0
2023-03-31,4988.0,18648.0,0.0
2023-03-31,4094.0,5.0,0.0
2023-03-31,4494.0,9.0,0.0
2023-03-31,29677.0,59.0,0.0
2023-03-31,90140.0,608.0,-9.0
2023-03-31,8833.0,27.0,0.0
2023-03-31,16501.0,692.0,0.0
2023-03-31,1413.0,136.0,-19.0
2023-03-31,18238.0,253.0,-880.0
2023-03-31,5800.0,341.0,0.0
2023-03-31,1833.0,1590.0,27.0
2023-03-31,12219.0,480.0,0.0
2023-03-31,29700.0,1452.0,0.0
2023-03-31,29705.0,59.0,6.0
2023-03-31,24902.0,30.0,0.0
2023-03-31,28445.0,7.0,0.0
2023-03-31,2107.0,13.0,0.0
2023-03-31,16249.0,496.0,0.0
2023-03-31,23737.0,918.0,10.0
2023-03-31,8595.0,178.0,0.0
2023-03-31,2036.0,304.0,0.0
2023-03-31,14642.0,19.0,0.0
2023-03-31,10460.0,17.0,0.0
2023-03-31,31249.0,49.0,0.0
2023-03-31,4122.0,5.0,-18.0
2023-03-31,18710.0,130.0,0.0
2023-03-31,5605.0,2.0,0.0
2023-03-31,23864.0,45.0,0.0
2023-03-31,29743.0,239.0,0.0
2023-03-31,29749.0,10.0,0.0
2023-03-31,25328.0,1236.0,0.0
2023-03-31,14857.0,69.0,3.0
2023-03-31,28489.0,5834.0,-7252.0
2023-03-31,72.0,268.0,0.0
2023-03-31,3749.0,31.0,0.0
2023-03-31,14531.0,19021.0,27.0
2023-03-31,4222.0,44.0,-13.0
2023-03-31,18282.0,8.0,0.0
2023-03-31,15847.0,41.0,0.0
2023-03-31,7759.0,11744.0,0.0
2023-03-31,25665.0,803.0,0.0
2023-03-31,13551.0,282.0,0.0
2023-03-31,16723.0,612.0,0.0
2023-03-31,5072.0,208.0,0.0
2023-03-31,14712.0,1330.0,0.0
2023-03-31,10474.0,92.0,-15.0
2023-03-31,4773.0,94.0,0.0
2023-03-31,8183.0,297.0,0.0
2023-03-31,2453.0,38.0,0.0
2023-03-31,3063.0,57.0,0.0
2023-03-31,30637.0,79.0,0.0
2023-03-31,1376.0,577.0,0.0
2023-03-31,9310.0,135.0,-21.0
2023-03-31,12899.0,2.0,0.0
2023-03-31,13584.0,11.0,0.0
2023-03-31,31267.0,10.0,0.0
2023-03-31,17652.0,12.0,0.0
2023-03-31,8519.0,28.0,0.0
2023-03-31,31266.0,11.0,0.0
2023-03-31,18100.0,934.0,0.0
2023-03-31,18297.0,12330.0,-2146.0
2023-03-31,31272.0,106.0,0.0
2023-03-31,15778.0,36.0,0.0
2023-03-31,22015.0,312.0,0.0
2023-03-31,16094.0,25.0,0.0
2023-03-31,3075.0,31.0,0.0
2023-03-31,13341.0,354.0,-241.0
2023-03-31,3320.0,7.0,-152.0
2023-03-31,5730.0,25.0,0.0
2023-03-31,12086.0,4.0,0.0
2023-03-31,968.0,1145.0,0.0
2023-03-31,5093.0,850.0,-1265.0
2023-03-31,30688.0,67.0,0.0
2023-03-31,16780.0,469.0,-315.0
2023-03-31,30692.0,3.0,0.0
2023-03-31,22739.0,260.0,0.0
2023-03-31,10991.0,74.0,0.0
2023-03-31,22858.0,38109.0,-420.0
2023-03-31,252.0,340.0,0.0
2023-03-31,12388.0,54.0,0.0
2023-03-31,11003.0,28.0,0.0
2023-03-31,28593.0,81.0,0.0
2023-03-31,14065.0,669.0,-428.0
2023-03-31,969.0,17.0,0.0
2023-03-31,3078.0,8.0,0.0
2023-03-31,18380.0,28.0,0.0
2023-03-31,16471.0,267.0,0.0
2023-03-31,22567.0,256.0,0.0
2023-03-31,32293.0,3.0,0.0
2023-03-31,19420.0,3.0,0.0
2023-03-31,13843.0,104.0,8.0
2023-03-31,3327.0,14.0,0.0
2023-03-31,10122.0,68.0,0.0
2023-03-31,6051.0,9.0,0.0
2023-03-31,3607.0,74.0,0.0
2023-03-31,17832.0,166.0,0.0
2023-03-31,17399.0,99.0,1.0
2023-03-31,3325.0,1000.0,0.0
2023-03-31,6176.0,748.0,0.0
2023-03-31,3807.0,10.0,0.0
2023-03-31,14991.0,33.0,0.0
2023-03-31,16584.0,6.0,0.0
2023-03-31,12298.0,112.0,0.0
2023-03-31,6662.0,62.0,126.0
2023-03-31,15913.0,38.0,0.0
2023-03-31,1219.0,283.0,5.0
2023-03-31,25161.0,32.0,0.0
2023-03-31,5113.0,58.0,0.0
2023-03-31,11715.0,26.0,-11.0
2023-03-31,7848.0,976.0,0.0
2023-03-31,11719.0,27.0,0.0
2023-03-31,3808.0,17.0,0.0
2023-03-31,12611.0,187.0,0.0
2023-03-31,13801.0,326.0,0.0
2023-03-31,21955.0,183.0,0.0
2023-03-31,29430.0,11.0,0.0
2023-03-31,3335.0,53.0,0.0
2023-03-31,12013.0,934.0,0.0
2023-03-31,16369.0,446.0,-9.0
2023-03-31,6085.0,1891.0,0.0
2023-03-31,33026.0,217.0,0.0
2023-03-31,3809.0,2773.0,0.0
2023-03-31,29449.0,4.0,0.0
2023-03-31,90141.0,2033.0,0.0
2023-03-31,26543.0,1298.0,0.0
2023-03-31,3336.0,8.0,0.0
2023-03-31,855.0,9.0,0.0
2023-03-31,28679.0,938.0,0.0
2023-03-31,4519.0,799.0,-124.0
2023-03-31,17830.0,44.0,0.0
2023-03-31,5589.0,65.0,0.0
2023-03-31,17001.0,26.0,0.0
2023-03-31,5619.0,19.0,0.0
2023-03-31,389.0,7.0,-38.0
2023-03-31,16561.0,6.0,0.0
2023-03-31,3190.0,16.0,0.0
2023-03-31,26450.0,22.0,0.0
2023-03-31,11252.0,13.0,0.0
2023-03-31,7888.0,50525.0,0.0
2023-03-31,10500.0,56.0,0.0
2023-03-31,26906.0,2603.0,-8434.0
2023-03-31,1786.0,105.0,0.0
2023-03-31,29495.0,3.0,0.0
2023-03-31,15228.0,89.0,-10.0
2023-03-31,13802.0,49.0,-2.0
2023-03-31,16246.0,270.0,-6.0
2023-03-31,5074.0,148.0,-69.0
2023-03-31,1095.0,423.0,-160.0
2023-03-31,24961.0,309.0,0.0
2023-03-31,5478.0,49.0,0.0
2023-03-31,28722.0,0.0,0.0
2023-03-31,14392.0,246.0,0.0
2023-03-31,51.0,275.0,0.0
2023-03-31,15565.0,109.0,0.0
2023-03-31,22895.0,68.0,0.0
2023-03-31,1008.0,63.0,0.0
2023-03-31,15347.0,90.0,0.0
2023-03-31,24920.0,3264.0,0.0
2023-03-31,31313.0,4215.0,39.0
2023-03-31,10635.0,2.0,0.0
2023-03-31,20727.0,2811.0,0.0
2023-03-31,16417.0,67.0,7.0
2023-03-31,12349.0,128.0,0.0
2023-03-31,31999.0,778.0,0.0
2023-03-31,11463.0,103.0,0.0
2023-03-31,34058.0,29.0,0.0
2023-03-31,20429.0,61.0,0.0
2023-03-31,14312.0,1277.0,0.0
2023-03-31,861.0,294.0,-77.0
2023-03-31,6732.0,8.0,0.0
2023-03-31,1778.0,30.0,0.0
2023-03-31,29537.0,835.0,-62.0
2023-03-31,13905.0,10.0,-19.0
2023-03-31,18094.0,5.0,0.0
2023-03-31,10641.0,308.0,0.0
2023-03-31,17622.0,69.0,0.0
2023-03-31,10571.0,4.0,0.0
2023-03-31,30388.0,74.0,0.0
2023-03-31,11907.0,1321.0,0.0
2023-03-31,30395.0,1.0,0.0
2023-03-31,9440.0,0.0,0.0
2023-03-31,28780.0,48.0,0.0
2023-03-31,14722.0,117.0,0.0
2023-03-31,8122.0,31.0,0.0
2023-03-31,21255.0,2.0,0.0
2023-03-31,29566.0,12863.0,-7.0
2023-03-31,14281.0,19.0,0.0
2023-03-31,28788.0,722.0,0.0
2023-03-31,8108.0,51.0,1.0
2023-03-31,5087.0,83.0,0.0
2023-03-31,30428.0,194.0,-824.0
2023-03-31,3197.0,111.0,0.0
2023-03-31,1418.0,97.0,0.0
2023-03-31,19603.0,1664.0,-53.0
2023-03-31,4196.0,19.0,0.0
2023-03-31,5835.0,313.0,0.0
2023-03-31,873.0,96438.0,1030.0
2023-03-31,10741.0,37.0,0.0
2023-03-31,26703.0,1032.0,0.0
2023-03-31,25738.0,305.0,0.0
2023-03-31,13006.0,110.0,0.0
2023-03-31,17913.0,20.0,5.0
2023-03-31,903.0,409.0,0.0
2023-03-31,3864.0,2227.0,-1376.0
2023-03-31,10643.0,962.0,8.0
2023-03-31,22319.0,3231.0,0.0
2023-03-31,16908.0,8.0,0.0
2023-03-31,5377.0,18.0,0.0
2023-03-31,16757.0,56.0,0.0
2023-03-31,23472.0,0.0,0.0
2023-03-31,8231.0,60.0,0.0
2023-03-31,11261.0,20.0,0.0
2023-03-31,13876.0,12683.0,22.0
2023-03-31,8532.0,6.0,0.0
2023-03-31,29645.0,146.0,-502.0
2023-03-31,16162.0,42.0,0.0
2023-03-31,2759.0,403.0,0.0
2023-03-31,24603.0,411.0,0.0
2023-03-31,22669.0,45.0,0.0
2023-03-31,28860.0,15.0,-1.0
2023-03-31,3977.0,11.0,0.0
2023-03-31,25703.0,101.0,0.0
2023-03-31,19532.0,173.0,3.0
2023-03-31,8197.0,53.0,0.0
2023-03-31,234.0,39.0,0.0
2023-03-31,28703.0,8.0,0.0
2023-03-31,25644.0,28.0,0.0
2023-03-31,5496.0,2201.0,0.0
2023-03-31,28405.0,1143.0,0.0
2023-03-31,13986.0,0.0,0.0
2023-03-31,18145.0,32.0,0.0
2023-03-31,29675.0,846.0,12.0
2023-03-31,19608.0,1773.0,0.0
2023-03-31,11934.0,2144.0,0.0
2023-03-31,12417.0,4.0,8.0
2023-03-31,5873.0,174.0,2.0
2023-03-31,21329.0,655.0,0.0
2023-03-31,16866.0,102.0,-436.0
2023-03-31,22578.0,104.0,0.0
2023-03-31,1218.0,239.0,-12.0
2023-03-31,18198.0,1578.0,-65.0
2023-03-31,9263.0,289.0,-31.0
2023-03-31,12293.0,2.0,0.0
2023-03-31,90146.0,117.0,571.0
2023-03-31,23537.0,2864.0,0.0
2023-03-31,31390.0,639.0,0.0
2023-03-31,15460.0,119.0,3.0
2023-03-31,18483.0,6.0,0.0
2023-03-31,16695.0,725.0,0.0
2023-03-31,18171.0,153.0,0.0
2023-03-31,2725.0,34.0,29.0
2023-03-31,8758.0,13.0,0.0
2023-03-31,5538.0,276.0,6.0
2023-03-31,31409.0,2.0,0.0
2023-03-31,16386.0,21.0,0.0
2023-03-31,3827.0,15.0,-21.0
2023-03-31,16394.0,11.0,0.0
2023-03-31,30585.0,37.0,0.0
2023-03-31,6700.0,113.0,-65.0
2023-03-31,13662.0,142.0,0.0
2023-03-31,8322.0,115.0,0.0
2023-03-31,4217.0,24.0,0.0
2023-03-31,4766.0,131.0,0.0
2023-03-31,18780.0,48.0,0.0
2023-03-31,23220.0,3382.0,-1921.0
2023-03-31,14567.0,295.0,128.0
2023-03-31,28478.0,40.0,0.0
2023-03-31,17438.0,397.0,0.0
2023-03-31,57890.0,227368.0,-1059.0
2023-03-31,10437.0,10.0,0.0
2023-03-31,18356.0,113.0,0.0
2023-03-31,3747.0,277.0,0.0
2023-03-31,30595.0,37.0,0.0
2023-03-31,13692.0,155.0,0.0
2023-03-31,9831.0,41.0,0.0
2023-03-31,4769.0,211.0,0.0
2023-03-31,21074.0,1615.0,-60.0
2023-03-31,3342.0,198.0,0.0
2023-03-31,16450.0,9894.0,4.0
2023-03-31,30619.0,28.0,0.0
2023-03-31,3698.0,44.0,0.0
2023-03-31,13251.0,10.0,0.0
2023-03-31,9472.0,18.0,15.0
2023-03-31,29771.0,875.0,0.0
2023-03-31,15243.0,12.0,-151.0
2023-03-31,22355.0,2.0,0.0
2023-03-31,90268.0,602.0,-312.0
2023-03-31,4506.0,602.0,0.0
2023-03-31,19105.0,1.0,0.0
2023-03-31,8110.0,8.0,0.0
2023-03-31,18408.0,2024.0,-3969.0
2023-03-31,5558.0,385.0,0.0
2023-03-31,28533.0,995.0,0.0
2023-03-31,9274.0,16.0,0.0
2023-03-31,29804.0,59.0,0.0
2023-03-31,15046.0,9.0,0.0
2023-03-31,14345.0,103.0,0.0
2023-03-31,31479.0,5.0,0.0
2023-03-31,3830.0,20.0,0.0
2023-03-31,21874.0,87.0,-2.0
2023-03-31,13957.0,51.0,0.0
2023-03-31,21219.0,3.0,0.0
2023-03-31,14028.0,4816.0,0.0
2023-03-31,432.0,43.0,0.0
2023-03-31,23798.0,241.0,0.0
2023-03-31,12828.0,1191.0,0.0
2023-03-31,1693.0,206.0,0.0
2023-03-31,17910.0,2334.0,0.0
2023-03-31,17650.0,40.0,4.0
2023-03-31,4511.0,98.0,0.0
2023-03-31,22381.0,30.0,-44.0
2023-03-31,10840.0,3.0,0.0
2023-03-31,17126.0,20.0,0.0
2023-03-31,13999.0,5.0,0.0
2023-03-31,15969.0,160.0,0.0
2023-03-31,303.0,82.0,0.0
2023-03-31,235.0,121.0,0.0
2023-03-31,7493.0,590.0,-410.0
2023-03-31,26708.0,20.0,0.0
2023-03-31,11302.0,7.0,0.0
2023-03-31,20369.0,1325.0,-1007.0
2023-03-31,14349.0,8.0,-34.0
2023-03-31,11232.0,112.0,-66.0
2023-03-31,13130.0,66.0,0.0
2023-03-31,19288.0,1042.0,0.0
2023-03-31,23404.0,1.0,0.0
2023-03-31,22993.0,55.0,0.0
2023-03-31,22396.0,853.0,0.0
2023-03-31,1237.0,110.0,0.0
2023-03-31,27052.0,3940.0,19.0
2023-03-31,15701.0,150.0,0.0
2023-03-31,8816.0,185.0,0.0
2023-03-31,57451.0,106.0,0.0
2023-03-31,39.0,210.0,0.0
2023-03-31,22086.0,252.0,0.0
2023-03-31,10791.0,21.0,0.0
2023-03-31,32172.0,13563.0,138.0
2023-03-31,6659.0,112.0,0.0
2023-03-31,4796.0,29.0,-20.0
2023-03-31,17881.0,144.0,-57.0
2023-03-31,41.0,137.0,0.0
2023-03-31,17749.0,949.0,0.0
2023-03-31,15673.0,16.0,-20.0
2023-03-31,609.0,6923.0,0.0
2023-03-31,12372.0,19.0,0.0
2023-03-31,214.0,702.0,48.0
2023-03-31,6354.0,662.0,5.0
2023-03-31,1735.0,14.0,0.0
2023-03-31,13000.0,514.0,-46.0
2023-03-31,30776.0,142.0,82.0
2023-03-31,485.0,269.0,0.0
2023-03-31,15731.0,105.0,0.0
2023-03-31,15511.0,825.0,-280.0
2023-03-31,8663.0,37674.0,0.0
2023-03-31,1857.0,474.0,0.0
2023-03-31,22434.0,10.0,0.0
2023-03-31,8892.0,476.0,0.0
2023-03-31,18071.0,13.0,0.0
2023-03-31,17838.0,20730.0,0.0
2023-03-31,9244.0,76.0,0.0
2023-03-31,19459.0,2305.0,0.0
2023-03-31,16553.0,2272.0,0.0
2023-03-31,4256.0,1817.0,0.0
2023-03-31,10855.0,77.0,0.0
2023-03-31,8893.0,44.0,0.0
2023-03-31,29486.0,29.0,-8.0
2023-03-31,3193.0,250.0,0.0
2023-03-31,30819.0,70.0,-45.0
2023-03-31,10843.0,7.0,0.0
2023-03-31,4028.0,5688.0,12.0
2023-03-31,8576.0,396.0,0.0
2023-03-31,29490.0,6.0,0.0
2023-03-31,17543.0,24.0,0.0
2023-03-31,16040.0,107.0,0.0
2023-03-31,15254.0,3.0,0.0
2023-03-31,18384.0,343.0,24.0
2023-03-31,14095.0,17.0,0.0
2023-03-31,1847.0,150.0,0.0
2023-03-31,18190.0,374.0,0.0
2023-03-31,8714.0,357.0,0.0
2023-03-31,8403.0,11.0,0.0
2023-03-31,8491.0,54.0,-2.0
2023-03-31,11935.0,301.0,0.0
2023-03-31,3031.0,869.0,0.0
2023-03-31,27897.0,11.0,0.0
2023-03-31,29517.0,44.0,0.0
2023-03-31,3218.0,272.0,0.0
2023-03-31,13887.0,11.0,0.0
2023-03-31,16603.0,32.0,0.0
2023-03-31,29521.0,23.0,-2.0
2023-03-31,30864.0,525.0,-5.0
2023-03-31,28747.0,109.0,0.0
2023-03-31,90282.0,949.0,0.0
2023-03-31,1513.0,707.0,0.0
2023-03-31,9719.0,436.0,0.0
2023-03-31,25621.0,346.0,0.0
2023-03-31,25677.0,0.0,0.0
2023-03-31,16910.0,177.0,0.0
2023-03-31,14184.0,19.0,0.0
2023-03-31,35602.0,0.0,1.0
2023-03-31,22092.0,341.0,0.0
2023-03-31,2273.0,46.0,19.0
2023-03-31,3195.0,798.0,60.0
2023-03-31,13421.0,12574.0,320.0
2023-03-31,14222.0,786.0,-232.0
2023-03-31,14885.0,154.0,0.0
2023-03-31,1849.0,465.0,3.0
2023-03-31,30397.0,132.0,0.0
2023-03-31,3511.0,560000.0,0.0
2023-03-31,20537.0,136.0,-61.0
2023-03-31,15826.0,82.0,0.0
2023-03-31,12087.0,109.0,0.0
2023-03-31,10374.0,97.0,2.0
2023-03-31,3873.0,195.0,0.0
2023-03-31,22034.0,68.0,0.0
2023-03-31,14113.0,1236.0,-69.0
2023-03-31,4173.0,123.0,0.0
2023-03-31,28808.0,1557.0,-454.0
2023-03-31,30429.0,24.0,0.0
2023-03-31,12485.0,116.0,0.0
2023-03-31,91005.0,640.0,476.0
2023-03-31,17446.0,74.0,84.0
2023-03-31,16810.0,1042.0,277.0
2023-03-31,99.0,36.0,0.0
2023-03-31,6158.0,1913.0,0.0
2023-03-31,11241.0,53363.0,0.0
2023-03-31,5439.0,70.0,0.0
2023-03-31,10145.0,1.0,0.0
2023-03-31,13366.0,449.0,-29.0
2023-03-31,22526.0,183.0,0.0
2023-03-31,2290.0,43.0,-2.0
2023-03-31,11539.0,190.0,1.0
2023-03-31,18361.0,965.0,-18.0
2023-03-31,109.0,165.0,0.0
2023-03-31,18519.0,78.0,0.0
2023-03-31,5536.0,117.0,-349.0
2023-03-31,12325.0,76.0,2.0
2023-03-31,20353.0,84.0,0.0
2023-03-31,28836.0,190.0,0.0
2023-03-31,3745.0,24.0,0.0
2023-03-31,30470.0,3876.0,0.0
2023-03-31,8879.0,3020.0,0.0
2023-03-31,29627.0,19.0,-5.0
2023-03-31,23546.0,31.0,0.0
2023-03-31,4752.0,4.0,-70.0
2023-03-31,3237.0,95.0,0.0
2023-03-31,26798.0,73.0,0.0
2023-03-31,15367.0,9.0,0.0
2023-03-31,20220.0,256.0,0.0
2023-03-31,14168.0,65.0,0.0
2023-03-31,18489.0,2015.0,0.0
2023-03-31,12441.0,46842.0,0.0
2023-03-31,504.0,13.0,0.0
2023-03-31,9875.0,123.0,0.0
2023-03-31,18564.0,288.0,0.0
2023-03-31,8074.0,227.0,0.0
2023-03-31,15113.0,15.0,0.0
2023-03-31,7526.0,303.0,0.0
2023-03-31,30516.0,28.0,0.0
2023-03-31,9299.0,352.0,0.0
2023-03-31,16849.0,1116.0,0.0
2023-03-31,10308.0,2081.0,6.0
2023-03-31,2787.0,38.0,0.0
2023-03-31,12354.0,23.0,0.0
2023-03-31,28425.0,40.0,0.0
2023-03-31,8660.0,1631.0,5.0
2023-03-31,5602.0,16.0,0.0
2023-03-31,29695.0,20.0,0.0
2023-03-31,19690.0,2755.0,0.0
2023-03-31,13729.0,1.0,0.0
2023-03-31,5473.0,318.0,0.0
2023-03-31,175.0,274.0,-10.0
2023-03-31,50.0,5.0,0.0
2023-03-31,3066.0,16817.0,12.0
2023-03-31,9614.0,3.0,0.0
2023-03-31,2315.0,4064.0,0.0
2023-03-31,15469.0,37.0,-15.0
2023-03-31,2723.0,5.0,0.0
2023-03-31,966.0,52.0,0.0
2023-03-31,10809.0,46.0,0.0
2023-03-31,17825.0,5.0,0.0
