report_date,cert,institution,total_deposits,interest_bearing_cash,noninterest_cash
2023-03-31,33794.0,FIRST COMMUNITY BANK OF EAST TENNESSEE,200156.0,3172.0,50165.0
2023-03-31,33803.0,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",2578040.0,19194.0,60948.0
2023-03-31,33805.0,COMMUNITY BANK OF ELMHURST,183301.0,4263.0,484.0
2023-03-31,33812.0,AMERICAN NATIONAL BANK-FOX CITIES,305600.0,2950.0,5825.0
2023-03-31,33818.0,PRIORITY BANK,74025.0,429.0,2420.0
2023-03-31,33823.0,CAPITAL COMMUNITY BANK,559896.0,13080.0,88089.0
2023-03-31,33831.0,FDS BANK,15000.0,775.0,73402.0
2023-03-31,33832.0,FIRST COMMUNITY BANK OF THE OZARKS,111847.0,3353.0,2895.0
2023-03-31,33849.0,"HINSDALE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",3897974.0,25031.0,96950.0
2023-03-31,33947.0,"TD BANK USA, NATIONAL ASSOCIATION",31785853.0,2673.0,4146285.0
2023-03-31,33855.0,CREDIT FIRST NATIONAL ASSOCIATION,500.0,0.0,36171.0
2023-03-31,33851.0,"BANK OF MILAN, THE",90059.0,3782.0,2841.0
2023-03-31,33859.0,CATSKILL HUDSON BANK,542953.0,24238.0,0.0
2023-03-31,33860.0,"NATIONAL BANK OF INDIANAPOLIS, THE",2576581.0,26255.0,424461.0
2023-03-31,55130.0,"ALLIED FIRST BANK, SB",386563.0,584.0,90108.0
2023-03-31,33867.0,QUAD CITY BANK AND TRUST COMPANY,2173343.0,15090.0,217311.0
2023-03-31,33879.0,"RAYMOND JAMES TRUST, NATIONAL ASSOCIATION",0.0,0.0,41807.0
2023-03-31,33880.0,WISCONSIN RIVER BANK,144146.0,2348.0,9171.0
2023-03-31,33124.0,GOLDMAN SACHS BANK USA,324813000.0,,
2023-03-31,33893.0,RAYMOND JAMES BANK,39707871.0,,
2023-03-31,33905.0,HERITAGE BANK OF COMMERCE,4465787.0,41318.0,698690.0
2023-03-31,33922.0,FRONTIER BANK,281218.0,1433.0,7200.0
2023-03-31,33926.0,CHARLEVOIX STATE BANK,247331.0,5123.0,5868.0
2023-03-31,33959.0,"NATBANK, NATIONAL ASSOCIATION",173492.0,3204.0,33477.0
2023-03-31,33928.0,"PATRIOT BANK, NATIONAL ASSOCIATION",859531.0,1827.0,58424.0
2023-03-31,33935.0,"WINTRUST BANK, NATIONAL ASSOCIATION",7862099.0,61092.0,296201.0
2023-03-31,33962.0,"SYNOVUS TRUST COMPANY, NATIONAL ASSOCIATION",0.0,0.0,72841.0
2023-03-31,34069.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION",9240.0,483261.0,0.0
2023-03-31,34010.0,EVERTRUST BANK,604892.0,2277.0,78942.0
2023-03-31,34011.0,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION",2193099.0,19273.0,51857.0
2023-03-31,34020.0,COMMUNITY BANK,135664.0,3602.0,19902.0
2023-03-31,34023.0,TNBANK,265023.0,7822.0,5169.0
2023-03-31,34038.0,TIME BANK,374386.0,1057.0,10446.0
2023-03-31,34040.0,FIRST AMERICAN STATE BANK,247084.0,2346.0,9254.0
2023-03-31,34056.0,"DEUTSCHE BANK TRUST COMPANY, NATIONAL ASSOCIATION",0.0,2.0,31552.0
2023-03-31,34047.0,FIRST COMMUNITY BANK,1424972.0,27080.0,60597.0
2023-03-31,34057.0,"PRIVATE TRUST COMPANY, NATIONAL ASSOCIATION, THE",0.0,6943.0,0.0
2023-03-31,34052.0,BAY BANK,199116.0,5829.0,32399.0
2023-03-31,34496.0,FIRST COMMERCIAL BANK (U.S.A),610843.0,2174.0,82548.0
2023-03-31,34548.0,NEIGHBORHOOD NATIONAL BANK,101384.0,1419.0,3574.0
2023-03-31,34065.0,"UMB BANK & TRUST, NATIONAL ASSOCIATION",0.0,0.0,0.0
2023-03-31,34074.0,CAPITOL BANK,466104.0,2924.0,8416.0
2023-03-31,34073.0,"LIBERTYVILLE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",1940917.0,13942.0,39317.0
2023-03-31,34108.0,PAN AMERICAN BANK & TRUST,435879.0,8891.0,5847.0
2023-03-31,34068.0,THOMASVILLE NATIONAL BANK,1325531.0,5421.0,94966.0
2023-03-31,13012.0,FIRST COMMUNITY BANK,2603348.0,60622.0,3628.0
2023-03-31,34138.0,GREATER COMMUNITY BANK,244655.0,4789.0,1461.0
2023-03-31,34444.0,CUSTOMERS BANK,17809961.0,46024.0,1971917.0
2023-03-31,34150.0,"FIRST UNITED BANK AND TRUST COMPANY, INC.",494123.0,7128.0,411.0
2023-03-31,57197.0,BNC NATIONAL BANK,790241.0,10644.0,4754.0
2023-03-31,5146.0,"WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION",3651107.0,,
2023-03-31,34162.0,WEST POINTE BANK,243951.0,4597.0,43.0
2023-03-31,34102.0,"SUMMIT COMMUNITY BANK, INC.",3310227.0,16401.0,54328.0
2023-03-31,34217.0,"FIRST BANK, THE",6676347.0,105732.0,226906.0
2023-03-31,34120.0,BANK OF ANN ARBOR,2570781.0,26993.0,266779.0
2023-03-31,34171.0,ONB BANK,162192.0,2413.0,9328.0
2023-03-31,34146.0,PEOPLE'S BANK OF SENECA,351130.0,6229.0,7283.0
2023-03-31,34148.0,"BANK OF STAR VALLEY, THE",326935.0,5378.0,6146.0
2023-03-31,22398.0,"MODERN BANK, NATIONAL ASSOCIATION",591261.0,1391.0,22520.0
2023-03-31,34147.0,BANK RHODE ISLAND,2519825.0,25406.0,131325.0
2023-03-31,34252.0,PACIFIC COAST BANKERS' BANK,579828.0,16324.0,615700.0
2023-03-31,34211.0,PLATTE VALLEY BANK,797739.0,11654.0,15975.0
2023-03-31,34193.0,APPLIED BANK,190412.0,1705.0,183448.0
2023-03-31,34294.0,CFG BANK,3969349.0,21275.0,393779.0
2023-03-31,34207.0,GREAT PLAINS NATIONAL BANK,1397557.0,69851.0,50130.0
2023-03-31,34209.0,SURREY BANK & TRUST,414600.0,7320.0,182291.0
2023-03-31,34210.0,COMMUNITY BANK OF THE BAY,661411.0,7335.0,80629.0
2023-03-31,34221.0,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION",177295000.0,,
2023-03-31,34455.0,FIRST NATIONAL BANK,88772.0,1667.0,400.0
2023-03-31,34254.0,"PLANTERS BANK, INC.",1384044.0,22873.0,8885.0
2023-03-31,34351.0,USAA SAVINGS BANK,151552.0,,
2023-03-31,34331.0,DSRM NATIONAL BANK,500.0,0.0,522.0
2023-03-31,34240.0,WOLF RIVER COMMUNITY BANK,252706.0,3984.0,1645.0
2023-03-31,34229.0,"CITIZENS BANK OF GEORGIA, THE",473112.0,332.0,48593.0
2023-03-31,34409.0,"BANK, THE",335296.0,7357.0,35091.0
2023-03-31,34395.0,"BARRINGTON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",2760072.0,14540.0,76613.0
2023-03-31,34401.0,FORTIS PRIVATE BANK,1237092.0,10391.0,154805.0
2023-03-31,34394.0,SECURITY NATIONAL BANK OF SOUTH DAKOTA,182489.0,2483.0,12588.0
2023-03-31,34393.0,1ST EQUITY BANK,103842.0,9220.0,23420.0
2023-03-31,34465.0,"WELLS FARGO DELAWARE TRUST COMPANY, NATIONAL ASSOCIATION",0.0,,
2023-03-31,34334.0,AMERICAN METRO BANK,62705.0,963.0,11993.0
2023-03-31,34416.0,NORTHSIDE COMMUNITY BANK,186473.0,2458.0,13603.0
2023-03-31,34488.0,HIAWATHA BANK & TRUST COMPANY,125074.0,1981.0,2565.0
2023-03-31,34384.0,PREMIER BANK,478535.0,6969.0,20237.0
2023-03-31,34407.0,NORTHSTAR BANK,190651.0,2735.0,41041.0
2023-03-31,34403.0,COASTAL COMMUNITY BANK,3102982.0,37676.0,356010.0
2023-03-31,34588.0,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION",0.0,839082.0,0.0
2023-03-31,34415.0,FIRST COMMAND BANK,995705.0,140.0,112630.0
2023-03-31,34404.0,WEBBANK,1854231.0,1872.0,166781.0
2023-03-31,34457.0,"BANK OF JACKSON, THE",196246.0,9260.0,9933.0
2023-03-31,34422.0,AMERICAN BANK,695534.0,6799.0,6259.0
2023-03-31,34233.0,MARINE BANK & TRUST COMPANY,600596.0,7334.0,16583.0
2023-03-31,34562.0,ENCORE BANK,2820970.0,17702.0,12608.0
2023-03-31,34489.0,EDISON NATIONAL BANK,474728.0,5597.0,284951.0
2023-03-31,34533.0,FIRST COMMUNITY BANK,1972217.0,22445.0,77188.0
2023-03-31,57380.0,"LEGACY TRUST COMPANY, NATIONAL ASSOCIATION",0.0,7.0,0.0
2023-03-31,59321.0,"HIGHTOWER TRUST COMPANY, NATIONAL ASSOCIATION, THE",0.0,3581.0,0.0
2023-03-31,34526.0,PRAIRIE COMMUNITY BANK,141512.0,2644.0,13632.0
2023-03-31,34629.0,"COMPUTERSHARE TRUST COMPANY, NATIONAL ASSOCIATION",0.0,5423.0,476464.0
2023-03-31,34441.0,STATE BANK,40449.0,961.0,547.0
2023-03-31,34313.0,EAGLEMARK SAVINGS BANK,371969.0,20295.0,0.0
2023-03-31,34386.0,SPRING VALLEY BANK,50100.0,4581.0,750.0
2023-03-31,34598.0,MERCANTILE BANK,3615145.0,47469.0,10469.0
2023-03-31,34644.0,KEY COMMUNITY BANK,77621.0,2000.0,12285.0
2023-03-31,34517.0,PEOPLES BANK OF EAST TENNESSEE,338779.0,3630.0,50355.0
2023-03-31,34519.0,MERRICK BANK CORPORATION,4663418.0,17484.0,1408655.0
2023-03-31,34610.0,COMMUNITY FIRST BANKING COMPANY,233976.0,5666.0,9504.0
2023-03-31,34383.0,TEXAS CAPITAL BANK,22357295.0,264194.0,3385494.0
2023-03-31,34566.0,ALLIANCE BANK,297158.0,6443.0,24024.0
2023-03-31,34460.0,MILLENNIAL BANK,120961.0,959.0,10627.0
2023-03-31,34666.0,"COMMUNITY BANK, THE",148469.0,2413.0,3802.0
2023-03-31,34681.0,"CRYSTAL LAKE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",1316878.0,9307.0,42917.0
2023-03-31,34319.0,SOUTHWESTERN NATIONAL BANK,844027.0,24838.0,69939.0
2023-03-31,10383.0,STATE BANK FINANCIAL,367843.0,6205.0,9679.0
2023-03-31,34836.0,NORTH AMERICAN BANKING COMPANY,1135284.0,32722.0,23652.0
2023-03-31,30788.0,GLACIER BANK,20258443.0,290956.0,1238574.0
2023-03-31,34618.0,MACATAWA BANK,2339056.0,29402.0,389061.0
2023-03-31,34732.0,"NEW COVENANT TRUST COMPANY, NATIONAL ASSOCIATION",0.0,1446.0,278.0
2023-03-31,34627.0,COMMUNITY FIRST BANK,562295.0,6224.0,71806.0
2023-03-31,34585.0,PACIFIC CREST SAVINGS BANK,217468.0,1176.0,34652.0
2023-03-31,34726.0,NEW MEXICO BANK & TRUST,2356806.0,49264.0,6117.0
2023-03-31,34599.0,"PITNEY BOWES BANK INC., THE",619582.0,3307.0,167136.0
2023-03-31,34478.0,CEDAR HILL NATIONAL BANK,2000.0,3186.0,0.0
2023-03-31,34742.0,EAGLEBANK,7507575.0,8623.0,159178.0
2023-03-31,34507.0,PRINCIPAL BANK,7797495.0,15880.0,363615.0
2023-03-31,34685.0,PEOPLE'S BANK OF COMMERCE,685553.0,8646.0,4675.0
2023-03-31,34728.0,INDEPENDENT BANK,1104277.0,16527.0,58839.0
2023-03-31,34813.0,U.S. BANK TRUST NATIONAL ASSOCIATION SD,0.0,10435.0,126000.0
2023-03-31,34719.0,FARMERS & MERCHANTS BANK OF COLBY,334734.0,4324.0,101.0
2023-03-31,34811.0,NEBRASKALAND BANK,719098.0,9221.0,6098.0
2023-03-31,34760.0,PORTAGE COMMUNITY BANK,427231.0,4554.0,10489.0
2023-03-31,34606.0,AMERICAN BANK OF OKLAHOMA,301511.0,15835.0,1717.0
2023-03-31,34259.0,CROWN BANK,389281.0,5098.0,3717.0
2023-03-31,34849.0,PREMIER BANK,306783.0,7542.0,6217.0
2023-03-31,34535.0,"TCM BANK, NATIONAL ASSOCIATION",235443.0,5304.0,13814.0
2023-03-31,34717.0,"TOWN BANK, NATIONAL ASSOCIATION",3069931.0,27431.0,48877.0
2023-03-31,34656.0,AMERICAN FIRST NATIONAL BANK,2175205.0,30519.0,160761.0
2023-03-31,34930.0,ALLIANCE BANK,144945.0,4262.0,9828.0
2023-03-31,34752.0,FIRST COMMUNITY BANK OF HILLSBORO,124325.0,2715.0,7826.0
2023-03-31,34352.0,"CITY FIRST BANK, NATIONAL ASSOCIATION",739166.0,4333.0,24780.0
2023-03-31,34697.0,WEX BANK,5578849.0,,
2023-03-31,34857.0,COMMUNITY BANK OF OELWEIN,88251.0,1234.0,6553.0
2023-03-31,34686.0,CHARTER BANK,181096.0,1819.0,1500.0
2023-03-31,34699.0,METROPOLITAN COMMERCIAL BANK,5165907.0,32525.0,266978.0
2023-03-31,34755.0,VIRGINIA NATIONAL BANK,1399801.0,18989.0,16280.0
2023-03-31,33785.0,STIFEL TRUST COMPANY NATIONAL ASSOCIATION,762474.0,84.0,64172.0
2023-03-31,34803.0,RESOURCE BANK,795891.0,10791.0,19996.0
2023-03-31,34778.0,FIRST TRUST BANK OF ILLINOIS,303950.0,4088.0,18536.0
2023-03-31,35063.0,"CHICAGO TRUST COMPANY, N. A., THE",0.0,85095.0,6374.0
2023-03-31,34748.0,CLEARPOINT FEDERAL BANK & TRUST,100994.0,1730.0,4498.0
2023-03-31,35094.0,COMMUNITY BANK OF MEMPHIS,46029.0,2066.0,7305.0
2023-03-31,34995.0,FIRST CENTRAL BANK MCCOOK,124069.0,4673.0,2127.0
2023-03-31,34710.0,"NATIONWIDE TRUST COMPANY, FSB",500.0,17115.0,0.0
2023-03-31,34786.0,ENTERPRISE BANK,296679.0,936.0,59804.0
2023-03-31,34973.0,PEOPLES SAVINGS BANK,501818.0,8458.0,25762.0
2023-03-31,34955.0,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",446794.0,7580.0,5616.0
2023-03-31,34788.0,AMERICAN BUSINESS BANK,3076153.0,43642.0,9732.0
2023-03-31,35031.0,FREEDOM FINANCIAL BANK,190023.0,2688.0,28616.0
2023-03-31,34775.0,"TIAA, FSB",25223811.0,39424.0,971838.0
2023-03-31,34781.0,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK",926043.0,10858.0,73468.0
2023-03-31,34967.0,POPULAR BANK,9618515.0,89489.0,912279.0
2023-03-31,34890.0,"NEW PEOPLES BANK, INC.",709960.0,16658.0,57297.0
2023-03-31,34805.0,MISSION BANK,1362898.0,48664.0,66183.0
2023-03-31,34953.0,NORTHPOINTE BANK,2894165.0,3584.0,399400.0
2023-03-31,34980.0,RED RIVER BANK,2740957.0,34304.0,194727.0
2023-03-31,34936.0,LEGENDS BANK,761638.0,12261.0,34081.0
2023-03-31,34799.0,THRIVENT TRUST CO.,2000.0,3596.0,0.0
2023-03-31,34938.0,COMMERCE BANK,144882.0,7469.0,1793.0
2023-03-31,35028.0,"FIRSTCAPITAL BANK OF TEXAS,N.A.",1719519.0,24293.0,68032.0
2023-03-31,35060.0,SETTLERS BANK,112544.0,1785.0,26413.0
2023-03-31,8274.0,EXCHANGE BANK OF NORTHEAST MISSOURI,196115.0,4864.0,3980.0
2023-03-31,35014.0,NBKC BANK,863358.0,2495.0,231624.0
2023-03-31,34978.0,SYNERGY BANK,749466.0,11413.0,25126.0
2023-03-31,35172.0,BOUNDARY WATERS BANK,86841.0,924.0,9663.0
2023-03-31,35103.0,IDAHO TRUST BANK,167252.0,1974.0,36306.0
2023-03-31,34860.0,NEW REPUBLIC BANK,112293.0,660.0,11678.0
2023-03-31,34784.0,COMMERCIAL CAPITAL BANK,224796.0,4746.0,36604.0
2023-03-31,34876.0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",510942.0,5970.0,229850.0
2023-03-31,34603.0,"MVB BANK, INC.",3167570.0,15339.0,559926.0
2023-03-31,34607.0,FIRST INTERNET BANK OF INDIANA,3636285.0,27741.0,276231.0
2023-03-31,34918.0,"FIRST NATIONAL BANK OF HEREFORD, THE",207622.0,7592.0,980.0
2023-03-31,35111.0,VILLAGE BANK,619831.0,6902.0,16238.0
2023-03-31,34888.0,PARKE BANK,1466913.0,25647.0,120327.0
2023-03-31,35084.0,PETIT JEAN STATE BANK,192979.0,8077.0,33276.0
2023-03-31,34662.0,NORTH GEORGIA NATIONAL BANK,199177.0,2801.0,12864.0
2023-03-31,34997.0,BAYFIRST NATIONAL BANK,934092.0,3767.0,132782.0
2023-03-31,34619.0,ITS BANK,500.0,3779.0,2849.0
2023-03-31,35029.0,AB&T,223275.0,752.0,33501.0
2023-03-31,35020.0,COMMUNITY FIRST BANK,582080.0,13386.0,747.0
2023-03-31,35118.0,"COMMUNITY BANK OF WICHITA, INC.",92262.0,1487.0,11.0
2023-03-31,34759.0,ASIAN BANK,329291.0,1826.0,50007.0
2023-03-31,8252.0,OMB BANK,1075598.0,12180.0,51244.0
2023-03-31,35207.0,BANK OF THE JAMES,867646.0,16035.0,46484.0
2023-03-31,35015.0,"LONE STAR CAPITAL BANK, NATIONAL ASSOCIATION",425864.0,6952.0,13893.0
2023-03-31,34643.0,SUNSTATE BANK,384291.0,3999.0,41025.0
2023-03-31,35169.0,STATE BANK,334119.0,3512.0,9930.0
2023-03-31,34847.0,SOUTHERN BANK OF TENNESSEE,328478.0,2317.0,18189.0
2023-03-31,35241.0,OPTUS BANK,340133.0,261.0,24090.0
2023-03-31,35075.0,"PHILADELPHIA TRUST COMPANY, THE",4908.0,2929.0,2085.0
2023-03-31,35131.0,SAUK VALLEY BANK & TRUST COMPANY,523837.0,11076.0,5194.0
2023-03-31,35248.0,"OLD POINT TRUST & FINANCIAL SERVICES, N.A.",0.0,297.0,0.0
2023-03-31,34969.0,FIRST CENTRAL SAVINGS BANK,814647.0,4323.0,62807.0
2023-03-31,35095.0,TOWNEBANK,13674192.0,142504.0,1095625.0
2023-03-31,35052.0,HEARTLAND NATIONAL BANK,689675.0,8064.0,244266.0
2023-03-31,35223.0,FIRST SECURE COMMUNITY BANK,403583.0,18608.0,41235.0
2023-03-31,35056.0,MADISON COUNTY COMMUNITY BANK,158719.0,2949.0,1850.0
2023-03-31,35407.0,YAMPA VALLEY BANK,543646.0,6233.0,621.0
2023-03-31,35220.0,WYOMING COMMUNITY BANK,197995.0,3823.0,214.0
2023-03-31,35518.0,"FEDERAL SAVINGS BANK, THE",492378.0,3771.0,22196.0
2023-03-31,35019.0,CURRENCY BANK,116522.0,1799.0,33321.0
2023-03-31,35278.0,"CAPITAL BANK, NATIONAL ASSOCIATION",1945757.0,14477.0,125856.0
2023-03-31,57160.0,NATIONAL ADVISORS TRUST COMPANY,500.0,4859.0,2221.0
2023-03-31,34900.0,PREFERRED BANK,55676.0,702.0,4685.0
2023-03-31,35292.0,GREAT AMERICAN BANK,272455.0,5053.0,9984.0
2023-03-31,35157.0,FARM BUREAU BANK FSB,987472.0,3531.0,83011.0
2023-03-31,35161.0,"MURRAY BANK, THE",408940.0,7689.0,6418.0
2023-03-31,35138.0,MILLENNIUM BANK,438151.0,1318.0,30794.0
2023-03-31,35320.0,GEORGIA COMMUNITY BANK,343341.0,11954.0,34522.0
2023-03-31,35317.0,"GLENMEDE TRUST COMPANY, NATIONAL ASSOCIATION, THE",0.0,1.0,34620.0
2023-03-31,35151.0,NEW MILLENNIUM BANK,703887.0,2465.0,106187.0
2023-03-31,35230.0,EVERGREEN BANK GROUP,1205749.0,2721.0,87583.0
2023-03-31,35276.0,FREEDOM BANK OF SOUTHERN MISSOURI,548941.0,6066.0,5366.0
2023-03-31,35101.0,BUCKEYE COMMUNITY BANK,190665.0,4080.0,12076.0
2023-03-31,35139.0,SEATTLE BANK,675808.0,609.0,101698.0
2023-03-31,35303.0,OLD MISSION BANK,111097.0,1681.0,1111.0
2023-03-31,35214.0,FIRST RELIANCE BANK,840585.0,4427.0,71589.0
2023-03-31,35218.0,FLAGLER BANK,384610.0,8584.0,10081.0
2023-03-31,35413.0,"BESSEMER TRUST COMPANY OF CALIFORNIA, NATIONAL ASSOCIATION",0.0,0.0,13592.0
2023-03-31,35229.0,SOUTHERN ILLINOIS BANK,130172.0,5971.0,2981.0
2023-03-31,34908.0,COGENT BANK,1348770.0,1990.0,39724.0
2023-03-31,35406.0,BANKVISTA,393118.0,5272.0,16765.0
2023-03-31,34966.0,FIRST CAPITAL BANK,526539.0,917.0,17423.0
2023-03-31,35295.0,SOUTHERN FIRST BANK,3446145.0,24763.0,225092.0
2023-03-31,35141.0,BMW BANK OF NORTH AMERICA,7914811.0,20590.0,534376.0
2023-03-31,35286.0,CORNERSTONE BANK,273607.0,653.0,3008.0
2023-03-31,35441.0,FOUR CORNERS COMMUNITY BANK,413700.0,6012.0,53265.0
2023-03-31,35333.0,OAK BANK,373548.0,4094.0,2071.0
2023-03-31,35221.0,FREEDOM BANK,469408.0,7324.0,14347.0
2023-03-31,35444.0,"BANCORP BANK NATIONAL ASSOCIATION, THE",6720705.0,13735.0,773446.0
2023-03-31,35212.0,COMMUNITY BANK OF THE SOUTH,231992.0,1833.0,88546.0
2023-03-31,35480.0,CROWN BANK,315916.0,1800.0,2593.0
2023-03-31,35115.0,"AUTO CLUB TRUST, FSB",368741.0,339.0,41097.0
2023-03-31,35420.0,BRANSON BANK,306712.0,7333.0,41925.0
2023-03-31,35361.0,FIVE STAR BANK,2926746.0,26556.0,331000.0
2023-03-31,35412.0,AMERICAN COMMUNITY BANK & TRUST,804985.0,8112.0,52563.0
2023-03-31,35417.0,TRISTAR BANK,409097.0,7327.0,725.0
2023-03-31,35033.0,AMERICAN COMMUNITY BANK,217456.0,1842.0,17211.0
2023-03-31,35506.0,CYPRESS BANK & TRUST,114922.0,1187.0,17211.0
2023-03-31,35521.0,INSBANK,629066.0,5940.0,31359.0
2023-03-31,35314.0,ALAMERICA BANK,12309.0,270.0,5477.0
2023-03-31,35439.0,BANK OF BROOKHAVEN,212976.0,2234.0,26553.0
2023-03-31,34998.0,FIRST IC BANK,914078.0,12535.0,91292.0
2023-03-31,35323.0,FINWISE BANK,321867.0,384.0,105225.0
2023-03-31,35394.0,"MASSMUTUAL TRUST COMPANY, FSB, THE",50500.0,10817.0,0.0
2023-03-31,35477.0,CITIZENS FIRST BANK,269582.0,4650.0,3428.0
2023-03-31,35492.0,WESTERN HERITAGE BANK,276689.0,7754.0,31708.0
2023-03-31,35117.0,CENTERBANK,212094.0,3297.0,788.0
2023-03-31,35377.0,ALPINE CAPITAL BANK,162082.0,818.0,117823.0
2023-03-31,1213.0,"CORNERSTONE CAPITAL BANK, SSB",858642.0,127666.0,531294.0
2023-03-31,35455.0,HOMETOWN BANK OF CORBIN INC.,245527.0,4210.0,14868.0
2023-03-31,57031.0,CHAMPION BANK,37518.0,1349.0,23124.0
2023-03-31,35365.0,BANK OF OAK RIDGE,490966.0,9864.0,11178.0
2023-03-31,35261.0,TWIN CITY BANK,65387.0,3652.0,154.0
2023-03-31,35585.0,COMMUNITY FIRST NATIONAL BANK,272641.0,3726.0,44012.0
2023-03-31,35331.0,LIBERTY BANK N.A.,445941.0,6773.0,72197.0
2023-03-31,57081.0,SECURITY NATIONAL TRUST CO.,0.0,67.0,974.0
2023-03-31,35543.0,BANK OF FRANKLIN COUNTY,314647.0,4049.0,7337.0
2023-03-31,35206.0,"FIDELITY PERSONAL TRUST COMPANY, F.S.B.",500.0,93.0,0.0
2023-03-31,35427.0,UNITED NATIONAL BANK,239727.0,1736.0,20255.0
2023-03-31,35519.0,NORTH STATE BANK,1165914.0,10793.0,52417.0
2023-03-31,35154.0,"M.Y. SAFRA BANK, FSB",276730.0,1012.0,40674.0
2023-03-31,57047.0,U.S. BANK TRUST NATIONAL ASSOCIATION,0.0,16269.0,684000.0
2023-03-31,35597.0,NEW FRONTIER BANK,131613.0,2271.0,6224.0
2023-03-31,35546.0,AXOS BANK,16864643.0,35478.0,2267054.0
2023-03-31,35547.0,"CANYON COMMUNITY BANK, NATIONAL ASSOCIATION",169543.0,789.0,44372.0
2023-03-31,35568.0,AMERICAN BANK & TRUST COMPANY INC.,611104.0,7192.0,5039.0
2023-03-31,35450.0,"CENTURY BANK OF KENTUCKY, INC.",162898.0,886.0,14130.0
2023-03-31,35456.0,1ST COLONIAL COMMUNITY BANK,663967.0,1092.0,27006.0
2023-03-31,35236.0,CENTURY BANK OF GEORGIA,315482.0,3710.0,69962.0
2023-03-31,35442.0,"CITIZENS BANK OF CUMBERLAND COUNTY, INC.",77899.0,3068.0,3735.0
2023-03-31,35164.0,CAPITAL BANK AND TRUST COMPANY,500.0,0.0,19999.0
2023-03-31,35366.0,"CHINO COMMERCIAL BANK, NATIONAL ASSOCIATION",324872.0,8118.0,70059.0
2023-03-31,35583.0,PINNACLE BANK,36371007.0,209255.0,2609851.0
2023-03-31,57061.0,CORNERSTONE NATIONAL BANK & TRUST COMPANY,853366.0,13108.0,183137.0
2023-03-31,57082.0,"NORTHBROOK BANK & TRUST COMPANY, NATIONAL ASSOCIATION",3727841.0,130174.0,153452.0
2023-03-31,57034.0,OXFORD UNIVERSITY BANK,171233.0,6394.0,1893.0
2023-03-31,35558.0,CENTURY BANK OF FLORIDA,99405.0,1604.0,18570.0
2023-03-31,57058.0,PEOPLES BANK,175853.0,2431.0,16327.0
2023-03-31,57038.0,NICOLET NATIONAL BANK,6988762.0,89109.0,31920.0
2023-03-31,35513.0,COMMUNITY BANK OF PICKENS COUNTY,458761.0,3925.0,75791.0
2023-03-31,35533.0,FIRST ELECTRONIC BANK,115913.0,825.0,116526.0
2023-03-31,57069.0,FIRST COMMERCIAL BANK,721244.0,17535.0,41673.0
2023-03-31,57022.0,"BANK OF CLOVIS, THE",233910.0,7987.0,6511.0
2023-03-31,35393.0,UNITED TRUST BANK,96133.0,4588.0,13620.0
2023-03-31,35430.0,OPTIMUMBANK,528918.0,20690.0,20582.0
2023-03-31,35541.0,BCB COMMUNITY BANK,2868743.0,13110.0,248519.0
2023-03-31,57033.0,WILLAMETTE VALLEY BANK,311643.0,4041.0,41034.0
2023-03-31,57097.0,NORTHSTAR BANK,806869.0,10382.0,4541.0
2023-03-31,57025.0,AMERICAN HERITAGE BANK,109303.0,2230.0,8741.0
2023-03-31,57150.0,"WHEATON COLLEGE TRUST COMPANY, NATIONAL ASSOCIATION",0.0,49.0,0.0
2023-03-31,35530.0,FIRST CAROLINA BANK,1781732.0,7547.0,111860.0
2023-03-31,57137.0,MISSION BANK,190264.0,5358.0,26870.0
2023-03-31,57092.0,TRADITIONS FIRST BANK,248053.0,5675.0,21318.0
2023-03-31,35604.0,PEOPLES BANK OF MIDDLE TENNESSEE,157268.0,2794.0,2205.0
2023-03-31,57103.0,"SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION",1526545.0,8346.0,47964.0
2023-03-31,57179.0,"FIRST COMMUNITY TRUST, NATIONAL ASSOCIATION",0.0,0.0,1838.0
2023-03-31,35388.0,SEI PRIVATE TRUST COMPANY,500.0,1925.0,0.0
2023-03-31,57203.0,BARCLAYS BANK DELAWARE,28950000.0,435000.0,5922000.0
2023-03-31,57077.0,"WESTFIELD BANK, FSB",1703425.0,11853.0,121057.0
2023-03-31,57127.0,GUARDIAN BANK,495703.0,7817.0,31824.0
2023-03-31,35237.0,"JOHN DEERE FINANCIAL, F.S.B.",1170086.0,1143.0,0.0
2023-03-31,57073.0,COMMUNITY BANK OF SANTA MARIA,373471.0,4629.0,27283.0
2023-03-31,57123.0,"FIRST CENTURY BANK, NATIONAL ASSOCIATION",447361.0,13418.0,237770.0
